id,ling_id,property_id,value,group_id,creator_id
50743,72,65,0,group_2,user_1_0
50745,72,62,1,group_2,user_1_5
50746,57,62,1,group_2,user_1_0
50747,76,63,1,group_2,user_1_1
50748,67,64,2,group_2,user_1_4
50751,76,67,4,group_2,user_1_8
50752,57,52,3,group_2,user_1_3
50753,79,63,2,group_2,user_1_0
50754,62,52,1,group_2,user_1_1
50759,67,63,0,group_2,user_1_4
50760,79,63,3,group_2,user_1_4
50761,78,62,4,group_2,user_1_6
50764,62,55,3,group_2,user_1_6
50770,62,62,2,group_2,user_1_6
50782,57,62,3,group_2,user_1_0
50785,57,60,2,group_2,user_1_8
50788,78,50,3,group_2,user_1_8
50790,64,51,0,group_2,user_1_7
50791,78,61,2,group_2,user_1_4
50798,76,64,4,group_2,user_1_8
50799,78,43,3,group_2,user_1_2
50801,72,55,1,group_2,user_1_8
50813,62,55,1,group_2,user_1_5
50816,79,62,3,group_2,user_1_0
50817,64,67,0,group_2,user_1_5
50818,62,65,1,group_2,user_1_7
50819,64,67,3,group_2,user_1_6
50822,57,61,0,group_2,user_1_9
50825,54,67,4,group_2,user_1_9
50828,62,61,1,group_2,user_1_8
50833,52,51,0,group_2,user_1_2
50834,54,60,1,group_2,user_1_4
50835,62,54,4,group_2,user_1_1
50837,54,51,1,group_2,user_1_3
50838,52,64,4,group_2,user_1_2
50839,54,55,4,group_2,user_1_9
50847,57,65,4,group_2,user_1_9
50848,72,50,1,group_2,user_1_9
50851,72,67,4,group_2,user_1_4
50853,64,62,0,group_2,user_1_2
50856,76,55,0,group_2,user_1_9
50858,54,65,0,group_2,user_1_4
50859,76,54,1,group_2,user_1_3
50861,76,54,2,group_2,user_1_1
50862,57,58,2,group_2,user_1_3
50865,57,43,1,group_2,user_1_1
50870,67,54,4,group_2,user_1_9
50872,52,54,1,group_2,user_1_8
50877,72,43,2,group_2,user_1_7
50878,62,50,1,group_2,user_1_3
50883,57,50,1,group_2,user_1_7
50887,62,54,0,group_2,user_1_9
50890,78,51,4,group_2,user_1_1
50894,67,65,4,group_2,user_1_2
50896,54,55,1,group_2,user_1_9
50900,57,55,4,group_2,user_1_0
50901,52,52,1,group_2,user_1_6
50904,78,61,3,group_2,user_1_5
50907,64,65,2,group_2,user_1_2
50911,76,54,0,group_2,user_1_4
50918,79,60,3,group_2,user_1_0
50919,67,67,0,group_2,user_1_1
50920,72,61,3,group_2,user_1_7
50926,72,60,0,group_2,user_1_1
50938,54,55,2,group_2,user_1_6
50941,52,62,2,group_2,user_1_1
50946,57,64,2,group_2,user_1_6
50951,57,51,4,group_2,user_1_8
50958,62,50,3,group_2,user_1_5
50960,79,62,0,group_2,user_1_0
50962,76,43,3,group_2,user_1_6
50964,67,54,2,group_2,user_1_8
50965,78,52,2,group_2,user_1_1
50969,72,55,0,group_2,user_1_6
50978,64,60,0,group_2,user_1_3
50980,79,60,4,group_2,user_1_6
50987,78,65,3,group_2,user_1_4
50990,57,61,1,group_2,user_1_7
51005,79,61,3,group_2,user_1_8
51010,64,43,2,group_2,user_1_9
51015,78,58,1,group_2,user_1_3
51016,76,50,2,group_2,user_1_4
51017,62,63,3,group_2,user_1_4
51027,62,61,3,group_2,user_1_9
51030,64,55,1,group_2,user_1_5
51034,76,51,2,group_2,user_1_9
51036,79,51,2,group_2,user_1_8
51040,64,52,0,group_2,user_1_8
51047,67,50,0,group_2,user_1_5
51051,79,51,0,group_2,user_1_2
51054,64,51,2,group_2,user_1_4
51076,78,54,3,group_2,user_1_5
51078,52,61,1,group_2,user_1_5
51079,78,55,0,group_2,user_1_8
51088,67,58,0,group_2,user_1_0
51093,78,58,3,group_2,user_1_3
51096,67,58,4,group_2,user_1_6
51100,67,52,1,group_2,user_1_7
51104,57,67,0,group_2,user_1_6
51107,57,65,2,group_2,user_1_3
51113,54,58,2,group_2,user_1_1
51115,78,54,4,group_2,user_1_7
51119,54,61,4,group_2,user_1_3
51122,64,65,0,group_2,user_1_4
51134,52,55,2,group_2,user_1_3
51138,57,63,3,group_2,user_1_8
51140,76,65,0,group_2,user_1_7
51141,64,61,3,group_2,user_1_9
51146,78,43,4,group_2,user_1_5
51148,72,50,4,group_2,user_1_1
51151,72,54,4,group_2,user_1_4
51152,67,65,1,group_2,user_1_2
51156,67,50,4,group_2,user_1_0
51165,64,55,0,group_2,user_1_9
51182,76,52,1,group_2,user_1_7
51185,76,52,0,group_2,user_1_1
51187,78,62,2,group_2,user_1_9
51198,67,51,1,group_2,user_1_3
51202,72,61,0,group_2,user_1_9
51204,79,50,4,group_2,user_1_4
51211,76,62,2,group_2,user_1_9
51217,64,50,0,group_2,user_1_9
51218,78,63,3,group_2,user_1_3
51223,79,54,1,group_2,user_1_6
51235,62,62,1,group_2,user_1_9
51239,76,62,0,group_2,user_1_6
51240,54,51,0,group_2,user_1_2
51245,57,61,4,group_2,user_1_7
51262,52,63,3,group_2,user_1_1
51266,76,60,4,group_2,user_1_8
51275,72,65,3,group_2,user_1_9
51280,79,65,3,group_2,user_1_2
51281,57,60,1,group_2,user_1_0
51282,57,52,1,group_2,user_1_1
51288,62,43,0,group_2,user_1_1
51298,78,67,2,group_2,user_1_6
51299,67,67,4,group_2,user_1_7
51302,57,55,0,group_2,user_1_2
51304,79,63,1,group_2,user_1_7
51314,52,52,3,group_2,user_1_8
51317,57,61,3,group_2,user_1_6
51321,62,61,4,group_2,user_1_8
51324,54,50,4,group_2,user_1_4
51326,62,55,4,group_2,user_1_4
51328,76,62,3,group_2,user_1_3
51336,67,52,3,group_2,user_1_7
51367,64,50,1,group_2,user_1_4
51384,64,67,1,group_2,user_1_1
51395,76,61,3,group_2,user_1_1
51398,78,67,3,group_2,user_1_4
51402,62,64,0,group_2,user_1_7
51404,52,63,0,group_2,user_1_7
51418,78,62,1,group_2,user_1_1
51428,79,64,1,group_2,user_1_6
51453,72,54,1,group_2,user_1_3
51481,57,65,3,group_2,user_1_0
51487,67,58,2,group_2,user_1_2
51495,57,58,0,group_2,user_1_3
51501,72,52,3,group_2,user_1_4
51504,76,58,4,group_2,user_1_8
51523,67,50,2,group_2,user_1_9
51525,72,54,3,group_2,user_1_2
51528,62,50,2,group_2,user_1_9
51533,64,61,4,group_2,user_1_6
51540,78,52,3,group_2,user_1_4
51543,76,52,4,group_2,user_1_5
51559,64,54,4,group_2,user_1_4
51571,78,50,2,group_2,user_1_6
51574,54,43,3,group_2,user_1_4
51579,52,58,4,group_2,user_1_0
51592,72,50,2,group_2,user_1_9
51602,62,60,4,group_2,user_1_2
51618,78,65,0,group_2,user_1_5
51621,64,63,0,group_2,user_1_3
51627,72,43,0,group_2,user_1_3
51653,62,51,1,group_2,user_1_7
51669,76,43,4,group_2,user_1_1
51696,64,64,2,group_2,user_1_4
51698,76,55,4,group_2,user_1_2
51699,78,55,4,group_2,user_1_5
51703,64,55,4,group_2,user_1_9
51705,67,58,3,group_2,user_1_9
51710,62,43,3,group_2,user_1_5
51727,54,43,1,group_2,user_1_6
51733,72,54,2,group_2,user_1_4
51748,57,51,0,group_2,user_1_5
51749,79,67,4,group_2,user_1_3
51750,76,62,4,group_2,user_1_7
51758,79,50,0,group_2,user_1_7
51792,79,43,3,group_2,user_1_2
51795,78,64,0,group_2,user_1_8
51837,76,65,1,group_2,user_1_3
51865,79,58,2,group_2,user_1_3
51872,79,65,0,group_2,user_1_2
51886,57,65,0,group_2,user_1_6
51888,67,43,1,group_2,user_1_7
51900,67,61,2,group_2,user_1_2
51907,57,58,3,group_2,user_1_9
51915,76,65,4,group_2,user_1_6
51929,72,52,1,group_2,user_1_8
51932,64,63,4,group_2,user_1_0
51937,54,54,2,group_2,user_1_0
51965,57,50,4,group_2,user_1_3
51981,67,64,1,group_2,user_1_9
52037,64,67,4,group_2,user_1_3
52049,78,58,2,group_2,user_1_7
52084,62,63,0,group_2,user_1_9
52085,72,50,0,group_2,user_1_8
52093,54,63,2,group_2,user_1_1
52099,62,67,3,group_2,user_1_9
52106,57,54,4,group_2,user_1_1
52121,72,64,4,group_2,user_1_1
52158,76,61,0,group_2,user_1_7
52218,76,55,3,group_2,user_1_0
52279,79,52,1,group_2,user_1_4
52313,78,43,2,group_2,user_1_5
52318,79,54,3,group_2,user_1_2
52330,64,43,4,group_2,user_1_7
52332,67,55,2,group_2,user_1_6
52337,72,65,1,group_2,user_1_1
52347,72,51,2,group_2,user_1_7
52459,79,55,0,group_2,user_1_7
52484,72,51,3,group_2,user_1_5
52629,62,62,4,group_2,user_1_7
52633,52,58,0,group_2,user_1_2
52679,79,67,3,group_2,user_1_4
52717,79,52,0,group_2,user_1_8
52730,64,54,0,group_2,user_1_1
52740,67,52,0,group_2,user_1_4
52779,78,64,3,group_2,user_1_9
52886,54,61,1,group_2,user_1_2
53085,62,60,0,group_2,user_1_3
53198,62,50,4,group_2,user_1_4
53398,52,60,0,group_2,user_1_0
53431,62,60,3,group_2,user_1_7
53564,62,58,4,group_2,user_1_7
53653,54,58,1,group_2,user_1_2
53902,79,43,1,group_2,user_1_5
53931,54,60,2,group_2,user_1_6
53951,67,60,4,group_2,user_1_8
54174,67,43,3,group_2,user_1_4
54745,67,62,1,group_2,user_1_5
58059,64,50,3,group_2,user_1_9
